# running a Genetic Program @ Wed Mar 26 21:54:02 2014
# initial depth: 3, iterations: 256, population size: 1024, tournament size: 3
# raw fitness - best (adjusted) fitness - average (adjusted) fitness - size of best - average size
218	1659.72	0.000647157	0.000168003	231	668
219	1659.72	0.000647157	0.000155271	231	666
220	1659.72	0.000647157	0.000166928	231	663
221	1659.72	0.000647157	0.000169707	231	665
222	1657.4	0.00064813	0.000179428	231	669
223	1657.4	0.00064813	0.000178015	231	651
224	1657.4	0.00064813	0.000169997	231	652
225	1654.43	0.000649379	0.000172903	231	655
226	1654.43	0.000649379	0.000178883	231	660
227	1654.43	0.000649379	0.000175653	231	653
228	1654.43	0.000649379	0.00017464	231	642
229	1654.43	0.000649379	0.000168449	231	625
230	1654.16	0.000649492	0.000163691	231	611
231	1654.16	0.000649492	0.000158018	231	590
232	1654.16	0.000649492	0.000148935	231	571
233	1654.16	0.000649492	0.000143256	231	584
234	1654.16	0.000649492	0.000143118	231	625
235	1654.16	0.000649492	0.000155166	231	616
236	1633.43	0.000672526	0.000149126	295	617
237	1633.43	0.000672526	0.000159082	295	643
238	1633.43	0.000672526	0.000155128	295	657
239	1633.43	0.000672526	0.000163387	295	672
240	1633.43	0.000672526	0.0001661	295	668
241	1633.43	0.000672526	0.000171975	295	669
242	1633.31	0.00067258	0.000159487	295	668
243	1633.31	0.00067258	0.000172788	295	659
244	1633.31	0.00067258	0.000159986	295	649
245	1633.31	0.00067258	0.000160027	295	610
246	1633.31	0.00067258	0.000163458	295	608
247	1633.31	0.00067258	0.000162907	295	605
248	1632.33	0.000673024	0.000162318	295	602
249	1632.33	0.000673024	0.000163897	295	587
250	1632.33	0.000673024	0.000156527	295	570
251	1632.33	0.000673024	0.000168258	295	618
252	1632.33	0.000673024	0.00016194	295	612
253	1632.33	0.000673024	0.000157448	295	617
254	1632.33	0.000673024	0.00015981	295	603
255	1632.33	0.000673024	0.000147625	295	627
# Size 295, with 122 internals, and 173 leafs.
# Raw fitness: 1632.330520, and adjusted: 0.000673.
# Formula: (+ (% (- (- (% 0.133275 (% (% x x) (% (+ (* (% (% x x) x) (- 0.002571 (% 1.714949 2.506526))) (- (+ (% (+ 0.092526 (> 0.146136 14.589045 x x)) (> 16.589267 18.414811 (sin 3.220390) x)) (- x 0.419908)) (< 4.504388 x x x))) x))) (+ 3.138433 0.362265)) (% (< 4.227802 x (cos -1.007767) x) (< 0.892479 2.799576 x x))) (< 9.482558 x x x)) (+ (* 1.021905 0.458457) (< -9.752316 x x (+ (% (- (% (- 1.399347 0.211739) (> 4.227802 4.346937 x x)) (+ (* (- (% x x) x) (% (% x x) (% (- (< -0.106165 6.508792 x x) x) 0.092526))) (* (+ 0.105758 (+ (- 1.399347 0.021507) (< -1.065805 x x (+ (% (* (- x -12.233378) (- (+ (+ x x) (* (* (+ (cos 1.546973) (* (% 0.602448 0.459782) (< 21.999529 x x (+ (% (- (% x (> 4.227802 4.346937 x x)) x) (> -5.516776 x x x)) (* (+ 1.399347 0.588627) (< -5.326993 (cos 14.992009) x x)))))) (> 0.492178 x x x)) (> -16.377193 x x x))) (* (- (- x 0.417811) (- (- x x) (< 1.212511 17.034201 x x))) (> 9.482558 x x x)))) (< 4.227802 x (sin -1.007767) x)) (* (% 2.337941 0.459782) (< 5.669160 x x x)))))) (< 6.995810 x x (+ (% (+ (% 0.457461 (< -2.515910 10.737042 x x)) (* (- 1.399347 0.211739) (< 5.669160 x x (+ (% (- (- x (- x 0.417811)) x) (> 12.432813 x x x)) (- (% (+ x (+ x 0.798711)) (* x (+ x (+ 2.375953 1.494234)))) (% x x)))))) (> (* x (cos 1.398380)) x x x)) (* (- 0.459782 0.457461) (< 6.980404 x x x))))))) (> 4.504388 x x x)) (+ 0.187083 (< 5.669160 x x x))))))
# finished computation @ Wed Mar 26 22:02:02 2014
# elapsed time: 479.597s
